2015-08-15	0
2015-08-16	1
2015-08-17	0
2015-08-18	1
2015-08-19	0
2015-08-20	1
2015-08-21	1
2015-08-22	4
2015-08-23	3
2015-08-24	1
2015-08-25	3
2015-08-26	0
2015-08-27	1
2015-08-28	2
2015-08-29	0
2015-08-30	2
2015-08-31	0
2015-09-01	0
2015-09-02	8
2015-09-03	2
2015-09-04	2
2015-09-05	1
2015-09-06	0
2015-09-07	1
2015-09-08	1
2015-09-09	0
2015-09-10	2
2015-09-11	3
2015-09-12	4
2015-09-13	1
2015-09-14	2
2015-09-15	1
2015-09-16	6
2015-09-17	0
2015-09-18	5
2015-09-19	4
2015-09-20	3
2015-09-21	4
2015-09-22	5
2015-09-23	6
2015-09-24	4
2015-09-25	6
2015-09-26	8
2015-09-27	3
2015-09-28	4
2015-09-29	7
2015-09-30	6
2015-10-01	4
2015-10-02	14
2015-10-03	3
2015-10-04	4
2015-10-05	4
2015-10-06	3
2015-10-07	6
2015-10-08	7
2015-10-09	9
2015-10-10	8
2015-10-11	6
2015-10-12	10
2015-10-13	4
2015-10-14	4
2015-10-15	5
2015-10-16	2
2015-10-17	5
2015-10-18	8
2015-10-19	4
2015-10-20	5
2015-10-21	3
2015-10-22	7
2015-10-23	4
2015-10-24	10
2015-10-25	11
2015-10-26	8
2015-10-27	15
2015-10-28	11
2015-10-29	6
2015-10-30	6
2015-10-31	3
2015-11-01	15
2015-11-02	5
2015-11-03	23
2015-11-04	6
2015-11-05	12
2015-11-06	11
2015-11-07	12
2015-11-08	4
2015-11-09	7
2015-11-10	6
2015-11-11	15
2015-11-12	6
2015-11-13	52
2015-11-14	10
2015-11-15	40
2015-11-16	32
2015-11-17	24
2015-11-18	14
2015-11-19	33
2015-11-20	17
2015-11-21	101
2015-11-22	63
2015-11-23	43
2015-11-24	30
2015-11-25	16
2015-11-26	18
2015-11-27	39
2015-11-28	74
2015-11-29	79
2015-11-30	39
2015-12-01	39
2015-12-02	35
2015-12-03	23
2015-12-04	43
2015-12-05	106
2015-12-06	79
2015-12-07	34
2015-12-08	32
2015-12-09	25
2015-12-10	31
2015-12-11	37
2015-12-12	35
2015-12-13	22
2015-12-14	14
2015-12-15	14
2015-12-16	18
2015-12-17	20
2015-12-18	11
2015-12-19	15
2015-12-20	5
2015-12-21	8
2015-12-22	10
2015-12-23	8
2015-12-24	6
2015-12-25	4
2015-12-26	5
2015-12-27	6
2015-12-28	2
2015-12-29	3
2015-12-30	6
2015-12-31	1
