2015-08-15	44
2015-08-16	40
2015-08-17	24
2015-08-18	21
2015-08-19	22
2015-08-20	23
2015-08-21	18
2015-08-22	33
2015-08-23	33
2015-08-24	31
2015-08-25	26
2015-08-26	19
2015-08-27	19
2015-08-28	18
2015-08-29	39
2015-08-30	38
2015-08-31	22
2015-09-01	34
2015-09-02	23
2015-09-03	37
2015-09-04	26
2015-09-05	36
2015-09-06	47
2015-09-07	38
2015-09-08	27
2015-09-09	22
2015-09-10	20
2015-09-11	25
2015-09-12	40
2015-09-13	16
2015-09-14	21
2015-09-15	36
2015-09-16	31
2015-09-17	26
2015-09-18	19
2015-09-19	27
2015-09-20	41
2015-09-21	54
2015-09-22	66
2015-09-23	50
2015-09-24	32
2015-09-25	26
2015-09-26	25
2015-09-27	48
2015-09-28	15
2015-09-29	24
2015-09-30	19
2015-10-01	19
2015-10-02	25
2015-10-03	21
2015-10-04	50
2015-10-05	20
2015-10-06	30
2015-10-07	29
2015-10-08	20
2015-10-09	16
2015-10-10	38
2015-10-11	44
2015-10-12	67
2015-10-13	28
2015-10-14	23
2015-10-15	40
2015-10-16	35
2015-10-17	57
2015-10-18	74
2015-10-19	46
2015-10-20	31
2015-10-21	29
2015-10-22	28
2015-10-23	33
2015-10-24	52
2015-10-25	44
2015-10-26	25
2015-10-27	26
2015-10-28	39
2015-10-29	25
2015-10-30	22
2015-10-31	34
2015-11-01	56
2015-11-02	25
2015-11-03	48
2015-11-04	29
2015-11-05	22
2015-11-06	28
2015-11-07	40
2015-11-08	36
2015-11-09	29
2015-11-10	22
2015-11-11	15
2015-11-12	21
2015-11-13	16
2015-11-14	27
2015-11-15	25
2015-11-16	19
2015-11-17	14
2015-11-18	11
2015-11-19	21
2015-11-20	8
2015-11-21	20
2015-11-22	24
2015-11-23	19
2015-11-24	25
2015-11-25	28
2015-11-26	15
2015-11-27	23
2015-11-28	38
2015-11-29	26
2015-11-30	15
2015-12-01	16
2015-12-02	20
2015-12-03	15
2015-12-04	19
2015-12-05	20
2015-12-06	13
2015-12-07	20
2015-12-08	26
2015-12-09	17
2015-12-10	28
2015-12-11	18
2015-12-12	26
2015-12-13	27
2015-12-14	15
2015-12-15	18
2015-12-16	18
2015-12-17	24
2015-12-18	21
2015-12-19	22
2015-12-20	12
2015-12-21	22
2015-12-22	27
2015-12-23	22
2015-12-24	18
2015-12-25	23
2015-12-26	19
2015-12-27	22
2015-12-28	16
2015-12-29	30
2015-12-30	30
2015-12-31	44
